,location,loc_province,loc_pulau,education_level_max
4228,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4229,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4230,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4231,RIAU,5923152.173913044,5923152.173913044,6974653.64877161
4232,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
4233,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4234,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4235,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4236,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4237,SUMATERA BARAT,7500500.0,7206423.31372549,3788580.486935867
4238,ACEH,9222500.0,9222500.0,6802415.919704551
4239,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4240,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4241,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
4242,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
4243,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4244,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4245,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4246,SURAKARTA,5119689.802955665,7326619.856529598,6974653.64877161
4247,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
4248,SAMARINDA,6816468.518518519,6000208.808290156,3788580.486935867
4249,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
4250,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
4251,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
4252,BATAM,8014655.172413793,8014655.172413793,6974653.64877161
4253,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
4254,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4255,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4256,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
4257,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
4258,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
4259,PURWOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
4260,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4261,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
4262,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
4263,PASURUAN,5281078.357615894,7326619.856529598,11466979.966611018
4264,KARAWANG,6147304.742647059,7326619.856529598,3788580.486935867
4265,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4266,AMBON,3739857.1428571427,3739857.1428571427,6802415.919704551
4267,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4268,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4269,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
4270,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4271,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4272,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4273,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4274,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4275,CILEUNGSI,6147304.742647059,7326619.856529598,6802415.919704551
4276,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4277,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4278,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4279,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4280,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4281,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4282,CIKARANG,6509462.142857143,6509462.142857143,11466979.966611018
4283,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4284,SUMATERA BARAT,7500500.0,7206423.31372549,6802415.919704551
4285,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4286,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
4287,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4288,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
4289,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4290,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
4291,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
4292,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4293,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
4294,JAWA BARAT,6147304.742647059,7326619.856529598,3788580.486935867
4295,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4296,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4297,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4298,CIKARANG,6509462.142857143,6509462.142857143,6974653.64877161
4299,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4300,BATAM,8014655.172413793,8014655.172413793,6974653.64877161
4301,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
4302,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4303,SEMARANG,5119689.802955665,7326619.856529598,3788580.486935867
4304,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
4305,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4306,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4307,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4308,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4309,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4310,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4311,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4312,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4313,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4314,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4315,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4316,PEKANBARU,5923152.173913044,5923152.173913044,6802415.919704551
4317,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4318,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4319,SUMATERA SELATAN,5834890.172413793,7206423.31372549,6802415.919704551
4320,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4321,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4322,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4323,SEMARANG,5119689.802955665,7326619.856529598,11466979.966611018
4324,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
4325,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4326,YOGYAKARTA,4791679.339622642,4791679.339622642,3788580.486935867
4327,BOGOR,6147304.742647059,7326619.856529598,3788580.486935867
4328,CIKARANG,6509462.142857143,6509462.142857143,6974653.64877161
4329,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4330,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
4331,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4332,CIMAHI,6147304.742647059,7326619.856529598,6802415.919704551
4333,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4334,DUMAI,5923152.173913044,5923152.173913044,6802415.919704551
4335,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4336,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4337,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
4338,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
4339,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4340,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4341,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4342,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
4343,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4344,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4345,CIMAHI,6147304.742647059,7326619.856529598,6802415.919704551
4346,BATAM,8014655.172413793,8014655.172413793,6802415.919704551
4347,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4348,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4349,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4350,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4351,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
4352,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4353,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
4354,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4355,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
4356,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4357,SAMARINDA,6816468.518518519,6000208.808290156,6802415.919704551
4358,KEDIRI,5320384.615384615,5320384.615384615,6802415.919704551
4359,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4360,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4361,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4362,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
4363,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4364,SUKABUMI,4265999.047619048,4265999.047619048,6802415.919704551
4365,SERANG,6509462.142857143,6509462.142857143,6802415.919704551
4366,SUMATERA SELATAN,5834890.172413793,7206423.31372549,6802415.919704551
4367,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4368,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4369,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4370,MOJOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
4371,TANGERANG,6509462.142857143,6509462.142857143,3788580.486935867
4372,MAGELANG,5119689.802955665,7326619.856529598,3788580.486935867
4373,MALANG,5281078.357615894,7326619.856529598,6974653.64877161
4374,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4375,BANDUNG,5281078.357615894,7326619.856529598,6974653.64877161
4376,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4377,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
4378,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4379,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4380,JAWA BARAT,6147304.742647059,7326619.856529598,6974653.64877161
4381,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
4382,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4383,YOGYAKARTA,4791679.339622642,4791679.339622642,6974653.64877161
4384,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4385,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4386,RIAU,5923152.173913044,5923152.173913044,6974653.64877161
4387,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4388,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4389,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
4390,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4391,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4392,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4393,CIBINONG,6147304.742647059,7326619.856529598,6802415.919704551
4394,BATAM,8014655.172413793,8014655.172413793,6802415.919704551
4395,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4396,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4397,KEDIRI,5320384.615384615,5320384.615384615,6802415.919704551
4398,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4399,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4400,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4401,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4402,MEDAN,7616092.593582888,7206423.31372549,3788580.486935867
4403,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4404,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4405,SUMATERA SELATAN,5834890.172413793,7206423.31372549,6802415.919704551
4406,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4407,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4408,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4409,BALI,7955276.255506608,7955276.255506608,6802415.919704551
4410,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4411,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4412,CIKUPA,6509462.142857143,6509462.142857143,6802415.919704551
4413,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4414,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4415,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4416,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4417,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4418,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4419,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4420,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4421,KALIMANTAN SELATAN,5879255.319148936,6000208.808290156,6802415.919704551
4422,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
4423,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4424,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4425,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4426,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
4427,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4428,SURAKARTA,5119689.802955665,7326619.856529598,6802415.919704551
4429,PURWOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
4430,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4431,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4432,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4433,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4434,PALEMBANG,5834890.172413793,7206423.31372549,11466979.966611018
4435,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4436,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
4437,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4438,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4439,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4440,CIKUPA,6509462.142857143,6509462.142857143,6974653.64877161
4441,PALEMBANG,5834890.172413793,7206423.31372549,3788580.486935867
4442,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4443,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4444,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4445,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4446,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4447,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4448,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4449,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
4450,DENPASAR,7955276.255506608,7955276.255506608,6974653.64877161
4451,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
4452,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4453,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
4454,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
4455,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4456,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4457,BADUNG,7955276.255506608,7955276.255506608,6802415.919704551
4458,JAMBI,3910526.3157894737,3910526.3157894737,6802415.919704551
4459,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
4460,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
4461,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
4462,GRESIK,5281078.357615894,7326619.856529598,11466979.966611018
4463,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4464,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
4465,KALIMANTAN BARAT,5424233.766233766,6000208.808290156,6802415.919704551
4466,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4467,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4468,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4469,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
4470,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
4471,JAWA TENGAH,5119689.802955665,7326619.856529598,6802415.919704551
4472,BADUNG,7955276.255506608,7955276.255506608,3788580.486935867
4473,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
4474,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
4475,BEKASI,6147304.742647059,7326619.856529598,3788580.486935867
4476,SAMARINDA,6816468.518518519,6000208.808290156,6802415.919704551
4477,TANGERANG,6509462.142857143,6509462.142857143,11466979.966611018
4478,CIKUPA,6509462.142857143,6509462.142857143,6802415.919704551
